SURVEY,YEAR,SITE,TREATMENT,BLOCK,PLOT,SPECIES,ORIGINAL_TAG,NEW_TAG,DEAD,HEIGHT,AXIS_1,AXIS_2,CIRC,MEASUREMENT,STEMS
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1863,NA,N,2.12,4,2.9,18,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1863,NA,N,2.3,4.7,4,20,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1863,NA,N,2.8,6,6,21,D,5
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1864,NA,N,1.85,1.55,1.3,19.6,D,4
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1864,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1864,NA,N,2.25,3.1,3,18,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1864,NA,N,2.7,3.6,3.5,20,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1864,NA,N,3.37,3.8,4,20,D,4
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1865,NA,N,3.45,4.1,3.9,30.6,D,2
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1865,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1865,NA,N,3.9,3.8,4.7,23,C,2
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1865,NA,N,4.05,6,5.9,32,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1865,NA,N,4.45,6,6,33,D,2
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1866,NA,N,3.1,2.8,2.4,17.2,D,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1866,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1866,NA,N,3.9,3.1,2.2,13,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1866,NA,N,3.75,4.9,4,18,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1866,NA,N,3.95,4.3,3.9,16.5,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1867,NA,N,3.1,4.8,3.95,24.9,D,6
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1867,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1867,NA,N,3.55,4,4.9,29,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1867,NA,N,4.25,6,5.3,NA,NA,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1867,NA,N,4.3,6.1,4.8,29.5,D,4
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1868,NA,N,1.95,3.2,1.95,8.7,D,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1868,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1868,NA,N,2.62,3.7,2.9,13,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1868,NA,N,4.5,5.5,5.8,23,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1868,NA,N,3.3,4.9,3.5,19,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1869,NA,N,1.9,3.4,2,23.8,D,3
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1869,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1869,NA,N,2.2,2.7,2.3,11,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1869,NA,N,3,6,5.4,NA,NA,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1869,NA,N,2.9,3,2.4,28,D,2
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1870,NA,N,2.8,3.45,3.3,23,D,4
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1870,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1870,NA,N,3.25,4.2,3.9,24.5,C,3
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1870,NA,N,3.5,5.9,5.4,23,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_mellifera,1870,NA,N,3.3,5.3,5.2,25,D,5
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1881,NA,N,2.6,1.85,1.6,6.5,D,12
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1881,NA,N,2.85,3.2,2.9,6.8,D,8
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1881,NA,N,3.6,2.8,3.1,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1881,NA,N,3.35,5,3.4,8,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1881,NA,N,3.6,3.9,3.4,9,D,8
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1882,NA,N,1.6,1.7,1.9,5.5,D,4
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1882,NA,N,1.75,2.2,2.5,4.8,D,6
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1882,NA,N,2.1,2.3,2.4,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1882,NA,N,2,2,1.9,6,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1882,NA,N,1.95,3.3,3,4,D,3
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1883,NA,N,1.7,1.15,0.9,5.6,D,5
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1883,NA,N,1.7,1.4,1.3,5.2,D,7
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1883,NA,N,2.8,1.5,1.3,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1883,NA,N,1.47,1.6,2,6,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1883,NA,N,1.8,1.4,1.2,4,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1884,NA,N,2.8,1.6,1.4,7.1,D,15
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1884,NA,N,2.54,3.8,3.4,5.4,D,10
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1884,NA,N,2.65,3.2,3.7,8,C,5
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1884,NA,N,2.45,4,6.1,7,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1884,NA,N,2.4,4.2,4,7.5,D,7
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1885,NA,N,2.62,2.4,1.8,14.9,D,12
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1885,NA,N,2.7,2.6,2.1,11,D,12
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1885,NA,N,3.15,3.6,2.8,13,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1885,NA,N,2.85,4,4,12,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1885,NA,N,3,4.6,4.5,6.5,D,12
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1886,NA,N,1.8,1.07,0.96,6.8,D,6
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1886,NA,N,1.75,2.4,2.2,7.9,D,13
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1886,NA,N,1.85,1.1,1.4,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1886,NA,N,1.8,1.8,1.4,7,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1886,NA,N,2.25,2.8,2.5,4,D,6
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1887,NA,N,2.42,1.5,1.25,10.7,D,6
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1887,NA,N,2.35,2.3,2.5,9.6,D,5
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1887,NA,N,2.6,2.6,3.1,10,C,2
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1887,NA,N,1.79,3.9,3.2,12,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1887,NA,N,1.93,4.3,2.7,10,D,2
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1888,NA,N,2.37,2.3,2.35,10.3,D,6
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1888,NA,N,2.54,2.7,3,3.5,D,8
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1888,NA,N,2.95,2.9,3.5,10,C,3
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1888,NA,N,3,5.2,5,14,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1888,NA,N,2.92,3.8,2.9,12,D,4
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1889,NA,N,2.45,1.9,1.6,7,D,3
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1889,NA,N,2.7,3.5,2.9,7.6,D,7
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1889,NA,N,2.45,2.5,2.5,10,C,5
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1889,NA,N,2.7,3.3,3,8,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1889,NA,Y,NA,NA,NA,NA,NA,NA
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1890,NA,N,2.52,1.6,2.5,7.1,D,4
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1890,NA,N,2.15,1.9,1.8,7.2,D,4
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1890,NA,N,2.6,2.1,2.5,9,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1890,NA,N,2.55,3,2.3,8,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Acacia_brevispica,1890,NA,N,1.5,2.2,2,8,D,NA
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1901,NA,N,1.3,1.67,1.22,5.7,D,3
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1901,NA,N,1.4,1.9,1.8,6.2,D,3
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1901,NA,N,1.6,1.6,1.8,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1901,NA,N,1.5,2,2,5,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1901,NA,N,1.55,2.6,2.5,6,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1902,NA,N,1.92,2.03,2.09,18.4,D,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1902,NA,N,1.95,2.4,2.1,6.3,D,5
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1902,NA,N,2.1,2.9,2.1,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1902,NA,N,1.85,3.1,3,8,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1902,NA,N,1.99,3,2.7,8.5,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1903,NA,N,2.05,2.67,3.45,7.1,D,18
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1903,NA,N,2.94,3.2,3.4,5.5,D,16
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1903,NA,N,1.95,3.4,2.8,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1903,NA,N,1.8,2.4,4,8,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1903,NA,N,2.07,3.6,3.5,7,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1904,NA,N,2.2,2.08,2.31,5.2,D,11
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1904,NA,N,2.3,2.6,2.5,5.5,D,13
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1904,NA,N,2.3,2.6,3,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1904,NA,N,2.05,3,2.2,7,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1904,NA,N,2.2,3.3,2.6,7,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1905,NA,N,1.96,2.25,1.75,12,D,4
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1905,NA,N,2,3.1,2.6,6.3,D,7
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1905,NA,N,2.65,3.4,3.4,10,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1905,NA,N,2.8,3.1,4.3,9,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1905,NA,N,3,4.8,4,14,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1906,NA,N,1.61,1.68,1.33,11.2,D,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1906,NA,N,1.74,1.4,1.5,7.6,D,3
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1906,NA,N,2.05,1.8,1.65,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1906,NA,N,2.3,3,3.3,9,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1906,NA,N,2.7,2.2,2.3,9,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1907,NA,N,2.46,1.96,1.67,6.5,D,14
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1907,NA,N,2.23,2.5,2.2,4.6,D,22
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1907,NA,N,2.05,1.9,2,7,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1907,NA,N,2.7,2.7,3.5,7,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1907,NA,N,2.9,3,2.3,8,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1908,NA,N,2.19,2.2,2.1,7.3,D,7
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1908,NA,N,2.05,2.6,1.9,4,D,6
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1908,NA,N,2.4,1.5,1.7,10,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1908,NA,N,2.3,4,3.3,9,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1908,NA,N,2.8,3.4,3.5,12.5,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1909,NA,N,1.99,2.73,2.45,14.2,D,3
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1909,NA,N,2,2.6,2,6.2,D,4
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1909,NA,N,2.5,2.1,2.9,10,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1909,NA,N,2.3,3,3.7,14,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1909,NA,N,2.6,3,3,16,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Croton,1910,NA,N,2.34,1.66,1.93,10.6,D,7
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Croton,1910,NA,N,2.3,2.1,2,10.1,D,6
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Croton,1910,NA,N,2.42,2.7,2.9,11,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Croton,1910,NA,N,2.4,3,3.3,10,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Croton,1910,NA,N,2.6,2.4,2,13,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1921,NA,N,4.16,5,3.04,86,C,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1921,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1921,NA,N,5,4.5,4,43,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1921,NA,N,4.35,5.5,4.8,NA,NA,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1921,NA,N,5,7.2,4.6,92,C,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1922,NA,N,3.2,4.86,5.1,87,C,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1922,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1922,NA,N,4.1,5.8,7.1,28,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1922,NA,N,4.32,8,7.5,NA,NA,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1922,NA,N,5,6,6,95,C,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1923,NA,N,3.15,2.3,2.46,22.3,D,2
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1923,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1923,NA,N,4,3.3,3.5,24,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1923,NA,N,3.65,5,4,26,C,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1923,NA,N,4,4.2,4.2,26,D,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1924,NA,N,4.94,4.85,5.75,74,C,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1924,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1924,NA,N,4.92,5.1,5.4,58,C,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1924,NA,N,5.3,6.7,6.5,NA,NA,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1924,NA,N,5,8,7.8,NA,NA,1
1,2009,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1925,NA,N,5.18,3.78,5.95,56,C,1
2,2010,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1925,NA,N,NA,NA,NA,NA,NA,NA
3,2011,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1925,NA,N,5.7,4.9,5.3,NA,NA,1
4,2012,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1925,NA,N,5.32,6.9,7.2,NA,NA,1
5,2013,CENTRAL,TOTAL,2,C2TOTAL,Balanites,1925,NA,N,4.2,8.6,6.6,NA,NA,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1941,NA,N,2.15,2.25,1.86,17.2,D,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1941,NA,N,2.1,2.7,2.8,18.7,D,1
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1941,NA,N,2.54,3.7,3.4,22,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1941,NA,N,2.33,3.4,3.2,25,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1941,NA,N,2.49,NA,NA,28,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1942,NA,N,2.17,3.02,3.02,14,D,2
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1942,NA,N,2.24,2.95,3.7,12.6,D,2
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1942,NA,N,2.55,3.8,4.2,24,C,2
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1942,NA,N,2.55,5.4,4.6,20,C,2
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1942,NA,N,3.5,6.8,6.7,NA,NA,2
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1943,NA,N,2.75,4.13,2.85,24.8,D,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1943,NA,N,2.7,4,4.3,23.7,D,1
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1943,NA,N,2.8,4.5,5.1,28,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1943,NA,N,2.75,4.7,4.1,30,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1943,NA,N,3.8,5.4,4.7,34,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1944,NA,N,2.68,3.05,3.44,20,D,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1944,NA,N,2.48,1.75,3.8,17.1,D,1
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1944,NA,N,2.7,3.8,5,23,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1944,NA,N,2.75,4.3,3.7,26,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1944,NA,N,2.7,5,4.7,25,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1945,NA,N,2.2,2.93,2.85,17,D,2
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1945,NA,N,2.35,3.4,3.2,16,D,2
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1945,NA,N,2.6,3.8,3.5,22,C,2
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1945,NA,N,2.65,3,3,22,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1945,NA,N,2.85,4.4,4.3,21,D,2
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1946,NA,N,2.75,2.66,3.02,18.9,D,2
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1946,NA,N,2.8,2.85,2.45,19.8,D,2
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1946,NA,N,2.65,3.6,4,21,C,2
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1946,NA,N,2.35,3.3,2.8,22,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1946,NA,N,2.65,4.1,3.8,23.4,D,2
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1947,NA,N,3.45,5.17,5.86,60.1,C,2
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1947,NA,N,3.34,6.55,6.3,16.5,D,3
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1947,NA,N,3.3,5.6,5.9,46,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1947,NA,N,3.3,6,5.1,40,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1947,NA,N,3.9,6.6,6.2,NA,D,2
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1948,NA,N,1.37,1.2,1.11,9.9,D,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1948,NA,N,1.35,1.5,1.4,7,D,1
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1948,NA,N,1.55,2,2.1,9,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1948,NA,N,1.25,1.7,1.6,9,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1948,NA,N,1.1,2,1.8,10,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1949,NA,N,3.4,5.16,4.65,30.9,D,2
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1949,NA,N,3.08,4.2,4.8,27.3,D,2
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1949,NA,N,3.05,5.3,5,42,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1949,NA,N,3.1,6,5.7,35,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1949,NA,N,3.5,5.3,5.4,36,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1950,NA,N,1.37,1.01,1.2,9.5,D,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1950,NA,N,1.3,1.34,1.3,7.5,D,2
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1950,NA,N,1.5,1.1,1.2,7,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1950,NA,N,1.22,1.4,1.2,13,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_etbaica,1950,NA,N,1.53,2.2,1.9,13,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1961,NA,N,3.15,4.46,4.73,70.5,C,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1961,NA,N,3.1,6.1,6.5,25.1,D,1
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1961,NA,N,3.5,6.1,6.1,NA,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1961,NA,N,3.6,6.9,6.4,75,C,1
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1961,NA,N,4.3,8,7.4,76,C,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1962,NA,N,2.82,3.76,4,23.7,D,3
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1962,NA,N,2.95,3.4,3.7,29,D,1
3,2011,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1962,NA,N,2.9,5,4.8,24,C,1
4,2012,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1962,NA,N,3,4.7,4.5,28,C,3
5,2013,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1962,NA,N,3,5,4.8,22,D,1
1,2009,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1963,NA,N,2.72,5.84,5.37,50.3,C,1
2,2010,CENTRAL,MEGA,2,C2MEGA,Acacia_mellifera,1963,NA,N,2.21,5.7,6.7,34.6,D,1
